,LemasSwFTPerPop,OwnOccHiQuart,OwnOccMedVal,PolicPerPop,ViolentCrimesPerPop,community,communityname,county,fold,numbUrban,perCapInc,state,whitePerCap
448,0.217460815047,0.93,0.82,0.217492163009,0.03,63000,Ridgewoodvillage,3,3,0.04,1.0,34,1.0
449,0.217460815047,0.25,0.26,0.217492163009,0.05,?,Centervillecity,?,3,0.03,0.57,39,0.55
450,0.217460815047,0.05,0.04,0.217492163009,0.63,?,Brownsvillecity,?,3,0.0,0.13,47,0.25
451,0.217460815047,0.06,0.06,0.217492163009,0.05,48500,Manitowoccity,71,3,0.0,0.24,55,0.24
452,0.217460815047,0.07,0.06,0.217492163009,0.2,?,Kannapoliscity,?,3,0.05,0.2,37,0.22
453,0.217460815047,0.05,0.04,0.217492163009,0.07,?,Richmondcity,?,3,0.0,0.2,18,0.2
454,0.17,0.07,0.05,0.17,0.64,?,Wacocity,?,3,0.16,0.17,48,0.22
455,0.217460815047,0.11,0.11,0.217492163009,0.1,?,Springvillecity,?,3,0.02,0.15,49,0.14
456,0.217460815047,0.1,0.11,0.217492163009,0.11,?,Raytowncity,?,3,0.05,0.33,29,0.32
457,0.217460815047,0.13,0.12,0.217492163009,1.0,?,Homesteadcity,?,3,0.04,0.16,12,0.21
458,0.217460815047,0.17,0.16,0.217492163009,0.07,?,FrontRoyaltown,?,3,0.0,0.24,51,0.23
459,0.217460815047,0.36,0.38,0.217492163009,0.02,43220,Londonderrytown,15,3,0.0,0.47,33,0.45
460,0.217460815047,0.11,0.1,0.217492163009,0.55,?,Covingtoncity,?,3,0.0,0.18,13,0.28
461,0.217460815047,0.21,0.21,0.217492163009,0.04,?,Beavercreekcity,?,3,0.05,0.45,39,0.43
462,0.217460815047,0.37,0.38,0.217492163009,1.0,?,Commercecity,?,3,0.02,0.13,6,0.2
463,0.217460815047,0.34,0.36,0.217492163009,0.37,54310,Plymouthtown,23,3,0.0,0.37,25,0.35
464,0.1,0.08,0.07,0.1,0.33,?,Spokanecity,?,3,0.28,0.25,53,0.25
465,0.217460815047,0.08,0.09,0.217492163009,0.09,?,CanonCitycity,?,3,0.0,0.17,8,0.16
466,0.217460815047,0.71,0.63,0.217492163009,0.28,69274,SouthOrangeVillagetownship,13,3,0.03,0.87,34,0.92
467,0.217460815047,1.0,1.0,0.217492163009,0.12,?,Millbraecity,?,3,0.03,0.57,6,0.59
468,0.217460815047,0.08,0.1,0.217492163009,0.15,29428,GarfieldHeightscity,35,3,0.05,0.25,39,0.25
469,0.217460815047,0.16,0.19,0.217492163009,0.03,4750,Bellmawrborough,7,3,0.02,0.31,34,0.3
470,0.18,0.24,0.21,0.18,0.22,?,Everettcity,?,3,0.11,0.3,53,0.3
471,0.217460815047,0.18,0.18,0.217492163009,0.05,?,Sandycity,?,3,0.12,0.26,49,0.25
472,0.217460815047,0.11,0.07,0.217492163009,0.78,?,Romecity,?,3,0.05,0.23,13,0.3
473,0.217460815047,0.17,0.12,0.217492163009,0.46,?,Hickorycity,?,3,0.04,0.35,37,0.4
474,0.217460815047,0.09,0.07,0.217492163009,0.34,?,Dublincity,?,3,0.0,0.2,13,0.35
475,0.217460815047,0.06,0.05,0.217492163009,0.22,?,Aberdeencity,?,3,0.0,0.23,53,0.22
476,0.217460815047,0.03,0.03,0.217492163009,0.14,6500,Beloitcity,105,3,0.06,0.21,55,0.24
477,0.1,0.65,0.64,0.1,0.37,?,MontereyParkcity,?,3,0.1,0.28,6,0.35
478,0.217460815047,0.08,0.08,0.217492163009,0.06,49675,Marshfieldcity,141,3,0.0,0.29,55,0.27
479,0.217460815047,0.06,0.06,0.217492163009,0.24,?,Shelbyvillecity,?,3,0.0,0.18,47,0.19
480,0.217460815047,0.09,0.11,0.217492163009,0.4,?,Edgewatercity,?,3,0.02,0.2,12,0.19
481,0.217460815047,0.52,0.5,0.217492163009,0.22,?,Temeculacity,?,3,0.0,0.4,6,0.4
482,0.217460815047,0.07,0.03,0.217492163009,0.69,?,Paducahcity,?,3,0.0,0.23,21,0.27
483,0.217460815047,0.15,0.15,0.217492163009,0.11,?,Eulesscity,?,3,0.06,0.39,48,0.4
484,0.217460815047,0.53,0.57,0.217492163009,0.02,84077,Yorktowntown,119,3,0.05,0.59,36,0.57
485,0.14,0.15,0.14,0.14,0.25,?,Austincity,?,3,0.74,0.31,48,0.39
486,0.217460815047,0.15,0.13,0.217492163009,0.1,?,Richlandcity,?,3,0.05,0.41,53,0.4
487,0.217460815047,0.11,0.11,0.217492163009,0.05,?,Fairborncity,?,3,0.05,0.27,39,0.26
488,0.217460815047,0.06,0.05,0.217492163009,0.16,?,Morristowncity,?,3,0.0,0.18,47,0.18
489,0.217460815047,0.19,0.18,0.217492163009,0.04,57870,Pennsvilletownship,33,3,0.02,0.36,34,0.35
490,0.217460815047,0.54,0.56,0.217492163009,0.01,53850,Oaklandborough,3,3,0.02,0.63,34,0.62
491,0.217460815047,0.05,0.05,0.217492163009,0.29,?,Vicksburgcity,?,3,0.0,0.15,28,0.35
492,0.217460815047,0.87,0.81,0.217492163009,0.1,68260,Sudburytown,17,3,0.02,0.98,25,0.95
493,0.19,0.64,0.65,0.19,0.05,77840,Waynetownship,31,3,0.07,0.69,34,0.67
494,0.217460815047,0.05,0.05,0.217492163009,0.36,?,Pascocity,?,3,0.03,0.1,53,0.16
495,0.217460815047,0.06,0.06,0.217492163009,0.22,?,Demingcity,?,3,0.0,0.09,35,0.1
496,0.19,0.66,0.65,0.19,0.17,56060,Norwalktown,1,3,0.12,0.62,9,0.67
497,0.217460815047,0.1,0.09,0.217492163009,0.15,49840,Middletowncity,17,3,0.07,0.27,39,0.28
498,0.217460815047,0.29,0.31,0.217492163009,0.14,37175,Ludlowtown,13,3,0.02,0.31,25,0.3
499,0.64,0.22,0.21,0.64,1.0,?,SanBernardinocity,?,3,0.26,0.19,6,0.26
500,0.217460815047,0.39,0.44,0.217492163009,0.1,81035,Woburncity,17,3,0.06,0.45,25,0.43
501,0.217460815047,0.11,0.1,0.217492163009,0.24,?,Jonesborocity,?,3,0.0,0.25,5,0.25
502,0.217460815047,0.45,0.48,0.217492163009,0.12,53680,Nutleytownship,13,3,0.04,0.5,34,0.49
503,0.217460815047,0.13,0.13,0.217492163009,0.04,?,RiverFallscity,?,3,0.0,0.23,55,0.23
504,0.15,0.08,0.07,0.15,0.21,?,MidwestCitycity,?,3,0.08,0.26,40,0.28
505,0.16,0.08,0.07,0.16,0.7,?,Knoxvillecity,?,3,0.26,0.24,47,0.26
506,0.217460815047,0.08,0.08,0.217492163009,0.13,44856,Loraincity,93,3,0.11,0.19,39,0.21
507,0.217460815047,0.19,0.19,0.217492163009,0.13,?,Beavertoncity,?,3,0.08,0.41,41,0.41
508,0.217460815047,0.03,0.03,0.217492163009,0.24,?,Freeportcity,?,3,0.0,0.13,48,0.17
509,0.217460815047,0.08,0.08,0.217492163009,0.04,60825,PresqueIslecity,3,3,0.0,0.21,23,0.2
510,0.217460815047,0.07,0.07,0.217492163009,0.14,?,Moorecity,?,3,0.06,0.22,40,0.22
511,0.17,0.09,0.1,0.17,0.22,39225,Kenoshacity,59,3,0.13,0.24,55,0.25
512,0.217460815047,0.08,0.07,0.217492163009,0.17,?,Chillicothecity,?,3,0.0,0.25,39,0.24
513,0.09,0.51,0.5,0.09,0.22,?,SantaRosacity,?,3,0.18,0.42,6,0.43
514,0.217460815047,0.11,0.09,0.217492163009,0.21,?,Bartlesvillecity,?,3,0.0,0.39,40,0.41
515,0.217460815047,0.37,0.38,0.217492163009,0.03,84192,WestWhitelandtownship,29,3,0.02,0.56,42,0.55
516,0.217460815047,0.36,0.41,0.217492163009,0.2,4695,Bellevilletownship,13,3,0.05,0.4,34,0.4
517,0.217460815047,0.1,0.08,0.217492163009,0.09,?,Russellvillecity,?,3,0.0,0.21,5,0.2
518,0.217460815047,0.13,0.13,0.217492163009,0.11,?,Brightoncity,?,3,0.0,0.24,8,0.21
519,0.217460815047,0.07,0.06,0.217492163009,0.0,93955,Spencercity,41,3,0.0,0.26,19,0.25
520,0.217460815047,0.2,0.2,0.217492163009,0.13,?,PembrokePinescity,?,3,0.1,0.4,12,0.39
521,0.217460815047,0.31,0.33,0.217492163009,0.17,35075,Leominstercity,27,3,0.06,0.37,25,0.36
522,0.2,0.13,0.12,0.2,0.46,18000,Columbuscity,49,3,1.0,0.27,39,0.31
523,0.217460815047,0.07,0.05,0.217492163009,0.24,?,Stuttgartcity,?,3,0.0,0.26,5,0.36
524,0.217460815047,0.08,0.08,0.217492163009,0.08,3078,Auburncity,11,3,0.0,0.19,36,0.2
525,0.02,0.18,0.18,0.02,0.66,?,Albuquerquecity,?,3,0.61,0.3,35,0.34
526,0.217460815047,0.06,0.05,0.217492163009,0.25,?,Americuscity,?,3,0.0,0.14,13,0.28
527,0.217460815047,0.09,0.1,0.217492163009,0.07,27815,Fultoncity,75,3,0.0,0.21,36,0.2
528,0.217460815047,0.37,0.42,0.217492163009,0.56,?,PicoRiveracity,?,3,0.09,0.18,6,0.19
529,0.217460815047,0.33,0.34,0.217492163009,0.0,73760,Warrentown,1,3,0.02,0.35,44,0.33
530,0.217460815047,0.53,0.57,0.217492163009,0.04,80270,Westwoodborough,3,3,0.02,0.54,34,0.54
531,0.217460815047,0.13,0.14,0.217492163009,0.15,?,Lovelandcity,?,3,0.0,0.28,8,0.27
532,0.2,0.08,0.07,0.2,0.41,77000,Toledocity,95,3,0.53,0.23,39,0.26
533,0.217460815047,0.87,0.81,0.217492163009,0.2,?,MorganHillcity,?,3,0.04,0.5,6,0.52
534,0.217460815047,0.06,0.05,0.217492163009,0.06,52584,Nanticokecity,79,3,0.02,0.19,42,0.18
535,0.217460815047,0.18,0.16,0.217492163009,0.2,?,Hanahancity,?,3,0.02,0.3,45,0.31
536,0.217460815047,0.13,0.14,0.217492163009,0.05,85350,WestBendcity,131,3,0.0,0.3,55,0.29
537,0.217460815047,0.27,0.27,0.217492163009,0.18,8950,Burlingtontownship,5,3,0.02,0.37,34,0.38
538,0.217460815047,0.4,0.46,0.217492163009,0.07,42090,Lyndhursttownship,3,3,0.03,0.43,34,0.42
539,0.217460815047,0.09,0.09,0.217492163009,0.91,?,NewBerncity,?,3,0.0,0.2,37,0.3
540,0.217460815047,0.27,0.27,0.217492163009,0.15,5616,Bensalemtownship,17,3,0.09,0.37,42,0.37
541,0.217460815047,0.68,0.68,0.217492163009,0.13,?,Cypresscity,?,3,0.07,0.48,6,0.49
542,0.217460815047,0.25,0.2,0.217492163009,0.03,41224,Lancastertownship,71,3,0.02,0.46,42,0.47
543,0.217460815047,0.55,0.53,0.217492163009,0.05,11315,Cantontown,21,3,0.03,0.58,25,0.56
544,0.28,0.37,0.37,0.28,0.36,74630,UnionCitycity,17,3,0.09,0.2,34,0.2
545,0.217460815047,0.37,0.43,0.217492163009,0.86,?,SantaFeSpringscity,?,3,0.02,0.21,6,0.23
546,0.217460815047,0.32,0.35,0.217492163009,0.11,69420,SouthRiverborough,23,3,0.02,0.38,34,0.38
547,0.217460815047,0.09,0.11,0.217492163009,0.18,?,Merrillvilletown,?,3,0.04,0.34,18,0.33
548,0.217460815047,0.21,0.19,0.217492163009,0.06,?,WestDesMoinescity,?,3,0.05,0.56,19,0.55
549,0.217460815047,0.18,0.19,0.217492163009,0.28,16749,Cohoescity,1,3,0.03,0.25,36,0.24
550,0.217460815047,0.17,0.18,0.217492163009,0.01,?,Urbandalecity,?,3,0.04,0.48,19,0.47
551,0.217460815047,0.11,0.12,0.217492163009,0.05,?,ForestGrovecity,?,3,0.02,0.19,41,0.2
552,0.217460815047,0.46,0.49,0.217492163009,0.52,?,Carsoncity,?,3,0.13,0.29,6,0.32
553,0.27,0.91,0.81,0.27,0.21,73070,Stamfordtown,1,3,0.17,0.76,9,0.86
554,0.217460815047,0.37,0.37,0.217492163009,0.04,19780,EastWindsortownship,21,3,0.0,0.55,34,0.55
555,0.217460815047,0.11,0.08,0.217492163009,0.55,?,Kinstoncity,?,3,0.0,0.18,37,0.36
556,0.217460815047,0.2,0.2,0.217492163009,0.01,65760,Sanfordtown,31,3,0.0,0.24,23,0.22
557,0.11,0.1,0.09,0.11,0.36,79000,Wichitacity,173,3,0.48,0.32,20,0.35
558,0.217460815047,0.78,0.72,0.217492163009,0.36,?,Montereycity,?,3,0.05,0.45,6,0.45
559,0.217460815047,1.0,1.0,0.217492163009,0.07,?,Belmontcity,?,3,0.04,0.71,6,0.69
560,0.217460815047,0.24,0.23,0.217492163009,0.85,1960,AsburyParkcity,25,3,0.03,0.21,34,0.37
561,0.217460815047,0.13,0.13,0.217492163009,0.08,?,Plainfieldtown,?,3,0.0,0.35,18,0.33
562,0.23,0.53,0.53,0.23,0.12,79800,WestOrangetownship,13,3,0.06,0.7,34,0.71
563,0.217460815047,0.1,0.08,0.217492163009,0.25,?,Florencecity,?,3,0.06,0.23,1,0.25
564,0.23,0.85,0.66,0.23,1.0,?,LosAngelescity,?,3,1.0,0.38,6,0.57
565,0.217460815047,0.09,0.09,0.217492163009,0.04,53380,Minotcity,101,3,0.0,0.23,38,0.23
566,0.217460815047,0.12,0.1,0.217492163009,0.36,?,Clevelandcity,?,3,0.0,0.24,47,0.24
567,0.217460815047,0.5,0.57,0.217492163009,0.41,?,Lakewoodcity,?,3,0.12,0.42,6,0.42
568,0.11,0.1,0.09,0.11,0.33,?,CorpusChristicity,?,3,0.41,0.23,48,0.25
569,0.217460815047,0.05,0.03,0.217492163009,0.33,?,Denisoncity,?,3,0.03,0.19,48,0.2
570,0.217460815047,0.79,0.74,0.217492163009,0.19,?,DiamondBarcity,?,3,0.08,0.56,6,0.58
571,0.217460815047,0.43,0.33,0.217492163009,0.14,?,PalmBeachGardenscity,?,3,0.04,0.72,12,0.69
572,0.17,0.3,0.31,0.17,0.07,19180,Cranstoncity,7,3,0.12,0.37,44,0.36
573,0.217460815047,0.23,0.21,0.217492163009,0.15,38077,Ithacacity,109,3,0.05,0.14,36,0.16
574,0.217460815047,0.22,0.22,0.217492163009,0.08,84528,Whitehalltownship,77,3,0.03,0.34,42,0.32
575,0.217460815047,0.18,0.19,0.217492163009,0.1,78932,UniversityHeightscity,35,3,0.02,0.47,39,0.47
576,0.217460815047,0.17,0.18,0.217492163009,0.04,44832,LowerAllentownship,41,3,0.02,0.45,42,0.47
577,0.217460815047,0.51,0.53,0.217492163009,0.04,56130,Readingtown,17,3,0.04,0.55,25,0.53
578,0.217460815047,0.08,0.08,0.217492163009,0.08,?,Lafayettecity,?,3,0.07,0.28,18,0.26
579,0.217460815047,0.34,0.38,0.217492163009,0.14,1220,Ansoniatown,9,3,0.03,0.33,9,0.34
580,0.217460815047,0.25,0.27,0.217492163009,0.04,3050,Barnegattownship,29,3,0.0,0.27,34,0.26
581,0.217460815047,0.52,0.56,0.217492163009,0.16,11200,CedarGrovetownship,13,3,0.02,0.62,34,0.62
582,0.217460815047,0.04,0.02,0.217492163009,0.27,?,Hannibalcity,?,3,0.0,0.17,29,0.16
583,0.217460815047,0.07,0.07,0.217492163009,0.13,29443,Gloversvillecity,35,3,0.0,0.19,36,0.18
584,0.14,0.38,0.37,0.14,0.09,12280,CherryHilltownship,7,3,0.11,0.66,34,0.67
585,0.217460815047,0.39,0.42,0.217492163009,0.09,67610,Seymourtown,9,3,0.02,0.44,9,0.43
586,0.22,0.11,0.09,0.22,0.56,?,Albanycity,?,3,0.12,0.18,13,0.36
587,0.217460815047,0.02,0.01,0.217492163009,0.52,?,Mercedescity,?,3,0.0,0.0,48,0.0
588,0.217460815047,0.21,0.2,0.217492163009,0.12,79000,UpperDarbytownship,45,3,0.13,0.35,42,0.35
589,0.217460815047,0.12,0.12,0.217492163009,0.12,?,Laramiecity,?,3,0.0,0.22,56,0.22
590,0.217460815047,0.02,0.01,0.217492163009,0.41,?,Okmulgeecity,?,3,0.0,0.1,40,0.14
591,0.28,0.04,0.04,0.28,0.87,32800,Harrisburgcity,43,3,0.08,0.2,42,0.31
592,0.217460815047,0.37,0.36,0.217492163009,0.01,?,Germantowncity,?,3,0.05,0.79,47,0.77
593,0.217460815047,0.36,0.4,0.217492163009,0.06,45900,Middlesexborough,23,3,0.02,0.47,34,0.45
594,0.217460815047,0.48,0.49,0.217492163009,0.03,54870,NorthHaventown,9,3,0.04,0.56,9,0.54
595,0.217460815047,0.06,0.05,0.217492163009,0.11,48244,Massilloncity,151,3,0.05,0.2,39,0.2
596,0.4,0.86,0.81,0.4,0.15,81677,WhitePlainscity,119,3,0.08,0.66,36,0.76
597,0.15,0.32,0.34,0.15,0.24,29405,Haverhillcity,9,3,0.08,0.35,25,0.35
598,0.217460815047,0.08,0.07,0.217492163009,0.21,?,Elkhartcity,?,3,0.07,0.28,18,0.3
599,0.217460815047,0.1,0.08,0.217492163009,0.03,?,Troycity,?,3,0.0,0.14,1,0.21
600,0.35,0.5,0.49,0.35,0.87,?,NewYorkcity,?,4,1.0,0.38,36,0.56
601,0.217460815047,0.68,0.63,0.217492163009,0.39,?,Monroviacity,?,4,0.06,0.35,6,0.42
602,0.217460815047,0.08,0.07,0.217492163009,0.23,18256,Corningcity,101,4,0.0,0.29,36,0.28
603,0.14,1.0,1.0,0.14,0.1,?,PaloAltocity,?,4,0.09,0.94,6,0.97
604,0.55,0.09,0.1,0.55,0.59,?,Sanfordcity,?,4,0.05,0.2,12,0.26
605,0.217460815047,0.09,0.11,0.217492163009,0.24,?,Erlangercity,?,4,0.03,0.28,21,0.27
606,0.217460815047,0.07,0.05,0.217492163009,0.13,?,Bluefieldcity,?,4,0.0,0.27,54,0.32
607,0.217460815047,0.09,0.11,0.217492163009,0.11,?,Portagecity,?,4,0.05,0.27,18,0.26
608,0.217460815047,0.09,0.1,0.217492163009,0.59,40189,Lackawannacity,29,4,0.03,0.19,36,0.2
609,0.217460815047,0.58,0.57,0.217492163009,0.01,44968,LowerMakefieldtownship,17,4,0.04,0.82,42,0.79
610,0.217460815047,0.63,0.6,0.217492163009,0.41,?,Uplandcity,?,4,0.1,0.5,6,0.53
611,0.217460815047,0.06,0.06,0.217492163009,0.13,85312,Williamsportcity,81,4,0.05,0.17,42,0.17
612,0.12,0.08,0.09,0.12,0.24,?,Independencecity,?,4,0.18,0.28,29,0.27
613,0.217460815047,0.38,0.41,0.217492163009,0.1,59105,Salemcity,9,4,0.06,0.38,25,0.38
614,0.217460815047,0.09,0.1,0.217492163009,0.4,?,RedBluffcity,?,4,0.0,0.16,6,0.17
615,0.217460815047,0.15,0.16,0.217492163009,0.82,29333,GlensFallscity,113,4,0.02,0.3,36,0.28
616,0.217460815047,0.17,0.17,0.217492163009,0.09,76106,Tallmadgecity,153,4,0.02,0.36,39,0.34
617,0.217460815047,0.09,0.09,0.217492163009,0.18,52980,RapidCitycity,103,4,0.09,0.25,46,0.26
618,0.217460815047,0.08,0.06,0.217492163009,0.16,?,Gaffneycity,?,4,0.0,0.19,45,0.28
619,0.217460815047,1.0,1.0,0.217492163009,0.13,?,RanchoPalosVerdescity,?,4,0.07,1.0,6,1.0
620,0.217460815047,0.15,0.12,0.217492163009,0.33,?,Carrolltoncity,?,4,0.0,0.22,13,0.28
621,0.217460815047,0.08,0.08,0.217492163009,0.06,22300,EauClairecity,35,4,0.09,0.22,55,0.22
622,0.217460815047,0.31,0.33,0.217492163009,0.1,48020,Milfordtown,11,4,0.0,0.39,33,0.37
623,0.217460815047,0.45,0.45,0.217492163009,0.04,5595,Beverlycity,9,4,0.06,0.46,25,0.44
624,0.217460815047,0.2,0.19,0.217492163009,0.23,?,Mercedcity,?,4,0.09,0.17,6,0.26
625,0.217460815047,0.12,0.13,0.217492163009,0.08,?,Cheyennecity,?,4,0.08,0.28,56,0.28
626,0.217460815047,0.32,0.32,0.217492163009,0.1,70320,Staffordtownship,29,4,0.0,0.32,34,0.3
627,0.217460815047,0.29,0.27,0.217492163009,0.01,8430,Brunswicktown,5,4,0.0,0.31,23,0.31
628,0.217460815047,0.14,0.11,0.217492163009,0.1,?,Kerrvillecity,?,4,0.0,0.28,48,0.3
629,0.217460815047,0.23,0.21,0.217492163009,0.17,29400,Glendalecity,79,4,0.02,0.46,55,0.46
630,0.16,0.02,0.02,0.16,0.89,?,Garycity,?,4,0.18,0.13,18,0.2
631,0.43,0.13,0.13,0.43,0.85,74000,Trentoncity,21,4,0.14,0.2,34,0.29
632,0.217460815047,0.14,0.12,0.217492163009,0.14,83680,Waynesborocity,820,4,0.0,0.28,51,0.29
633,0.217460815047,0.05,0.05,0.217492163009,0.32,?,MossPointcity,?,4,0.03,0.12,28,0.23
634,0.217460815047,0.07,0.05,0.217492163009,0.03,?,Glasgowcity,?,4,0.0,0.19,21,0.19
635,0.217460815047,0.18,0.19,0.217492163009,0.09,?,Tigardcity,?,4,0.05,0.4,41,0.39
636,0.217460815047,0.05,0.03,0.217492163009,0.2,?,Weslacocity,?,4,0.03,0.08,48,0.09
637,0.23,0.27,0.32,0.23,0.54,9000,Brocktoncity,23,4,0.15,0.28,25,0.31
638,0.17,0.58,0.42,0.17,0.15,?,BocaRatoncity,?,4,0.1,0.8,12,0.81
639,0.1,0.1,0.1,0.1,0.18,59020,SiouxFallscity,99,4,0.16,0.29,46,0.28
640,0.217460815047,0.12,0.12,0.217492163009,0.24,?,Dinubacity,?,4,0.0,0.11,6,0.16
641,0.35,0.3,0.32,0.35,0.94,37070,Hartfordtown,3,4,0.22,0.2,9,0.33
642,0.217460815047,0.08,0.09,0.217492163009,0.65,?,Saralandcity,?,4,0.02,0.23,1,0.23
643,0.217460815047,0.19,0.18,0.217492163009,0.06,?,Bountifulcity,?,4,0.06,0.32,49,0.3
644,0.217460815047,0.59,0.57,0.217492163009,0.05,60785,Sharontown,21,4,0.02,0.65,25,0.63
645,0.217460815047,0.11,0.11,0.217492163009,0.26,?,Ocoeecity,?,4,0.02,0.22,12,0.21
646,0.217460815047,0.02,0.01,0.217492163009,0.12,?,Donnacity,?,4,0.02,0.01,48,0.01
647,0.217460815047,0.52,0.59,0.217492163009,0.03,63360,RiverEdgeborough,3,4,0.02,0.62,34,0.61
648,0.217460815047,0.4,0.43,0.217492163009,0.41,?,Stantoncity,?,4,0.05,0.26,6,0.29
649,0.217460815047,0.09,0.09,0.217492163009,0.01,?,Hartsellecity,?,4,0.02,0.24,1,0.24
650,0.217460815047,0.13,0.11,0.217492163009,0.15,65392,Radfordcity,750,4,0.0,0.15,51,0.15
651,0.217460815047,0.72,0.71,0.217492163009,0.15,?,Breacity,?,4,0.05,0.56,6,0.56
652,0.217460815047,0.47,0.48,0.217492163009,0.04,71390,SouthWindsortown,3,4,0.03,0.61,9,0.59
653,0.217460815047,0.21,0.21,0.217492163009,0.03,87056,Yorktownship,133,4,0.02,0.44,42,0.42
654,0.217460815047,0.21,0.21,0.217492163009,0.06,61225,Rutlandcity,21,4,0.0,0.27,50,0.26
655,0.217460815047,0.43,0.46,0.217492163009,0.09,50250,Norwoodtown,21,4,0.05,0.45,25,0.43
656,0.217460815047,0.07,0.06,0.217492163009,0.28,?,Athenscity,?,4,0.0,0.17,47,0.17
657,0.217460815047,1.0,1.0,0.217492163009,0.07,?,Saratogacity,?,4,0.04,1.0,6,1.0
658,0.217460815047,1.0,1.0,0.217492163009,0.16,?,Arcadiacity,?,4,0.08,0.7,6,0.78
659,0.217460815047,0.04,0.04,0.217492163009,0.41,?,Huntingtoncity,?,4,0.0,0.21,18,0.2
660,0.217460815047,0.02,0.01,0.217492163009,0.22,?,SanBenitocity,?,4,0.03,0.04,48,0.05
661,0.217460815047,0.23,0.23,0.217492163009,0.03,?,Ballwincity,?,4,0.03,0.5,29,0.48
662,0.15,0.24,0.21,0.15,0.35,?,Raleighcity,?,4,0.33,0.4,37,0.49
663,0.217460815047,0.12,0.1,0.217492163009,0.63,?,FortWorthcity,?,4,0.71,0.27,48,0.37
664,0.217460815047,0.12,0.12,0.217492163009,0.09,?,GrantsPasscity,?,4,0.0,0.22,41,0.21
665,0.217460815047,0.91,0.97,0.217492163009,0.25,?,RedondoBeachcity,?,4,0.1,0.73,6,0.72
666,0.217460815047,0.08,0.08,0.217492163009,0.22,?,Hueytowncity,?,4,0.02,0.24,1,0.24
667,0.02,0.28,0.13,0.02,1.0,?,Atlantacity,?,4,0.62,0.35,13,0.87
668,0.217460815047,0.41,0.43,0.217492163009,0.36,?,Bellcity,?,4,0.05,0.06,6,0.08
669,0.37,0.38,0.41,0.37,0.81,7000,Bostoncity,25,4,0.91,0.36,25,0.46
670,0.217460815047,0.2,0.18,0.217492163009,0.27,?,YubaCitycity,?,4,0.04,0.23,6,0.26
671,0.217460815047,0.23,0.21,0.217492163009,0.07,43440,Mantuatownship,15,4,0.01,0.42,34,0.4
672,0.217460815047,0.11,0.12,0.217492163009,0.04,?,WestJordancity,?,4,0.07,0.15,49,0.14
673,0.217460815047,0.2,0.22,0.217492163009,0.61,14140,CentralFallscity,7,4,0.03,0.13,44,0.14
674,0.24,0.09,0.08,0.24,0.24,68000,Roanokecity,770,4,0.15,0.25,51,0.29
675,0.217460815047,0.01,0.01,0.217492163009,0.95,88000,Youngstowncity,99,4,0.15,0.11,39,0.16
676,0.23,0.09,0.08,0.23,0.81,?,Chattanoogacity,?,4,0.24,0.25,47,0.32
677,0.217460815047,0.18,0.18,0.217492163009,0.12,30140,Hopkinscity,53,4,0.03,0.41,27,0.4
678,0.217460815047,0.2,0.17,0.217492163009,1.0,?,Daniacity,?,4,0.02,0.27,12,0.35
679,0.217460815047,0.2,0.21,0.217492163009,0.05,56375,NewBerlincity,133,4,0.05,0.45,55,0.43
680,0.217460815047,0.09,0.11,0.217492163009,0.38,80990,WarrensvilleHeightscity,35,4,0.02,0.28,39,0.32
681,0.217460815047,0.42,0.4,0.217492163009,0.37,?,ElCajoncity,?,4,0.14,0.29,6,0.3
682,0.43,0.1,0.07,0.43,0.53,60000,Philadelphiacity,101,4,1.0,0.24,42,0.32
683,0.217460815047,0.13,0.14,0.217492163009,0.23,?,Rockledgecity,?,4,0.03,0.36,12,0.36
684,0.217460815047,0.11,0.11,0.217492163009,0.26,?,Bremertoncity,?,4,0.06,0.21,53,0.22
685,0.217460815047,0.5,0.53,0.217492163009,0.04,25230,Freeholdtownship,25,4,0.03,0.58,34,0.58
686,0.217460815047,0.23,0.2,0.217492163009,0.18,?,Prescottcity,?,4,0.0,0.3,4,0.29
687,0.217460815047,0.39,0.41,0.217492163009,0.62,?,HuntingtonParkcity,?,4,0.09,0.07,6,0.1
688,0.217460815047,0.1,0.09,0.217492163009,0.5,?,Yakimacity,?,4,0.09,0.22,53,0.25
689,0.217460815047,1.0,1.0,0.217492163009,0.14,?,Cupertinocity,?,4,0.06,0.83,6,0.86
690,0.217460815047,0.15,0.17,0.217492163009,0.06,?,Masoncity,?,4,0.02,0.37,39,0.35
691,0.18,0.12,0.12,0.18,0.54,64000,Portsmouthcity,740,4,0.16,0.2,51,0.29
692,0.217460815047,0.25,0.26,0.217492163009,0.61,?,NationalCitycity,?,4,0.09,0.12,6,0.18
693,0.68,0.09,0.07,0.68,0.35,?,Augustacity,?,4,0.07,0.18,13,0.38
694,0.217460815047,0.11,0.11,0.217492163009,0.38,?,Gallatincity,?,4,0.0,0.22,47,0.25
695,0.24,0.24,0.16,0.24,0.72,?,Dallascity,?,4,1.0,0.38,48,0.59
696,0.217460815047,0.61,0.6,0.217492163009,0.04,7720,Bridgewatertownship,35,4,0.05,0.72,34,0.7
697,0.217460815047,0.03,0.02,0.217492163009,0.09,?,Marioncity,?,4,0.0,0.18,39,0.17
698,0.13,0.08,0.07,0.13,0.51,?,Pasadenacity,?,4,0.19,0.25,48,0.26
699,0.217460815047,0.43,0.42,0.217492163009,0.54,?,BellGardenscity,?,4,0.07,0.03,6,0.05
